# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
1.375           	1.52643680e-01	4.73392949e-03	4.27082842e-03	3.56466238e-03	0.00000000e+00
1.38            	1.92698367e-01	4.72238667e-03	4.26065964e-03	3.83004933e-03	0.00000000e+00
1.385           	1.52454905e-01	4.71087904e-03	4.25052322e-03	2.52781127e-03	0.00000000e+00
1.39            	1.43610373e-01	4.69941374e-03	4.24041822e-03	3.35437195e-03	0.00000000e+00
1.395           	1.09933700e-01	4.68800440e-03	4.23034378e-03	2.88635670e-03	0.00000000e+00
1.4             	2.57503871e-01	4.67665540e-03	4.22029955e-03	3.40110594e-03	0.00000000e+00
1.405           	6.43228949e-01	4.66536757e-03	4.21032064e-03	3.63499498e-03	0.00000000e+00
1.41            	1.51692516e-01	4.65414867e-03	4.20034600e-03	3.75264182e-03	0.00000000e+00
1.415           	3.72351213e-01	4.64298276e-03	4.19039176e-03	4.12085971e-03	0.00000000e+00
1.42            	2.90863824e-01	4.63187299e-03	4.18046258e-03	3.14828064e-03	0.00000000e+00
1.425           	1.71799093e-01	4.62081989e-03	4.17055980e-03	3.12936724e-03	0.00000000e+00
1.43            	1.42314103e-01	4.60959149e-03	4.16068348e-03	4.26981732e-03	0.00000000e+00
1.435           	2.15653305e-01	4.59858856e-03	4.15083370e-03	3.13134479e-03	0.00000000e+00
1.44            	3.62665285e-01	4.58769594e-03	4.14100958e-03	3.78495160e-03	0.00000000e+00
1.445           	1.44182650e-01	4.57687558e-03	4.13121105e-03	3.72169481e-03	0.00000000e+00
1.45            	1.59077945e-01	4.56611291e-03	4.12143736e-03	3.79506039e-03	0.00000000e+00
1.455           	1.37701242e-01	4.55540385e-03	4.11168809e-03	3.92733180e-03	0.00000000e+00
1.46            	1.55003064e-01	4.54474689e-03	4.10202109e-03	4.58779427e-03	0.00000000e+00
1.465           	1.39050824e-01	4.53413979e-03	4.09233735e-03	4.76434557e-03	0.00000000e+00
1.47            	1.64035945e-01	4.52358064e-03	4.08266335e-03	5.50963362e-03	0.00000000e+00
1.475           	9.89632682e-02	4.51307053e-03	4.07300761e-03	5.76209416e-03	0.00000000e+00
1.48            	1.72081464e-01	4.50260786e-03	4.06337267e-03	6.22865497e-03	0.00000000e+00
1.485           	3.70186120e-01	4.49219022e-03	4.05375910e-03	6.53372093e-03	0.00000000e+00
1.49            	4.05837560e-01	4.48181906e-03	4.04416683e-03	6.71231735e-03	0.00000000e+00
1.495           	2.33093362e-01	4.47149241e-03	4.03460518e-03	6.92913299e-03	0.00000000e+00
1.5             	2.75778523e-01	4.46120933e-03	4.02505758e-03	7.24604689e-03	0.00000000e+00
1.505           	3.83553717e-01	4.45097062e-03	4.01552806e-03	7.32226476e-03	0.00000000e+00
1.51            	1.60417629e-01	4.44077339e-03	4.00601778e-03	6.91353659e-03	0.00000000e+00
1.515           	1.86741142e-01	4.43066713e-03	3.99652678e-03	6.46396547e-03	0.00000000e+00
1.52            	1.05036306e-01	4.42056574e-03	3.98705501e-03	7.11940335e-03	0.00000000e+00
1.525           	3.18963408e-01	4.41049305e-03	3.97742289e-03	7.48224203e-03	0.00000000e+00
1.53            	1.09670572e-01	4.40045474e-03	3.96793261e-03	6.89836601e-03	0.00000000e+00
1.535           	1.38873876e-01	4.39045503e-03	3.95850200e-03	6.73942840e-03	0.00000000e+00
1.54            	1.09601794e-01	4.38049210e-03	3.94910276e-03	7.08660590e-03	0.00000000e+00
1.545           	4.65870892e-01	4.37056673e-03	3.93972575e-03	7.05279824e-03	0.00000000e+00
1.55            	1.45384198e-01	4.36067877e-03	3.93036759e-03	8.26249766e-03	0.00000000e+00
1.555           	1.51005283e-01	4.35082688e-03	3.92102722e-03	8.76651528e-03	0.00000000e+00
1.56            	1.17732147e-01	4.34101046e-03	3.91170304e-03	8.28530407e-03	0.00000000e+00
1.565           	1.13051954e-01	4.33122909e-03	3.90239552e-03	7.71472247e-03	0.00000000e+00
1.57            	4.76768248e-01	4.32148202e-03	3.89310414e-03	8.96051598e-03	0.00000000e+00
1.575           	2.63146628e-01	4.31176833e-03	3.88382815e-03	7.99570335e-03	0.00000000e+00
1.58            	1.30428077e-01	4.30208813e-03	3.87456767e-03	7.89911059e-03	0.00000000e+00
1.585           	1.21061749e-01	4.29244050e-03	3.86532250e-03	8.03747659e-03	0.00000000e+00
1.59            	1.29089647e-01	4.28285532e-03	3.85609385e-03	8.77300972e-03	0.00000000e+00
1.595           	1.41545517e-01	4.27317523e-03	3.84678137e-03	7.62696584e-03	0.00000000e+00
1.6             	1.13099886e-01	4.26347450e-03	3.83747434e-03	8.40533376e-03	0.00000000e+00
1.605           	1.87063916e-01	4.25380373e-03	3.82817940e-03	7.92574359e-03	0.00000000e+00
1.61            	2.43257741e-01	4.24416258e-03	3.81889790e-03	8.87087991e-03	0.00000000e+00
1.615           	1.91127498e-01	4.23455273e-03	3.80963084e-03	9.35594470e-03	0.00000000e+00
1.62            	5.28917425e-01	4.22497177e-03	3.80037782e-03	7.35795351e-03	0.00000000e+00
1.625           	1.20967812e-01	4.21542129e-03	3.79119260e-03	7.19938307e-03	0.00000000e+00
1.63            	1.96697568e-01	4.20589900e-03	3.78198410e-03	7.31860713e-03	0.00000000e+00
1.635           	2.03646883e-01	4.19635116e-03	3.77269896e-03	7.38825616e-03	0.00000000e+00
1.64            	2.71713402e-01	4.18674771e-03	3.76340042e-03	8.48596490e-03	0.00000000e+00
1.645           	1.19226451e-01	4.17716859e-03	3.75411059e-03	7.70611788e-03	0.00000000e+00
1.65            	4.56202194e-01	4.16761481e-03	3.74483312e-03	7.49177723e-03	0.00000000e+00
1.655           	9.01352500e-02	4.15808868e-03	3.73556862e-03	7.36702902e-03	0.00000000e+00
1.66            	1.76447785e-01	4.14859000e-03	3.72631742e-03	7.44817631e-03	0.00000000e+00
1.665           	1.77534319e-01	4.13913150e-03	3.71707948e-03	6.74310865e-03	0.00000000e+00
1.67            	1.58698779e-01	4.12968897e-03	3.70786568e-03	8.40749863e-03	0.00000000e+00
1.675           	1.96499997e-01	4.12026958e-03	3.69865684e-03	8.17178438e-03	0.00000000e+00
1.68            	2.19895658e-01	4.11087298e-03	3.68945807e-03	7.87065650e-03	0.00000000e+00
1.685           	1.92825013e-01	4.10150165e-03	3.68027112e-03	7.01216656e-03	0.00000000e+00
1.69            	1.22096969e-01	4.09216506e-03	3.67110401e-03	7.74155844e-03	0.00000000e+00
1.695           	1.22288120e-01	4.08284448e-03	3.66194347e-03	7.73577697e-03	0.00000000e+00
1.7             	2.69827684e-01	4.07355223e-03	3.65279282e-03	6.09474181e-03	0.00000000e+00
1.705           	4.48562084e-01	4.06427666e-03	3.64365337e-03	6.04042016e-03	0.00000000e+00
1.71            	2.27726120e-01	4.05502140e-03	3.63453113e-03	7.17227998e-03	0.00000000e+00
1.715           	2.26256233e-01	4.04579384e-03	3.62541622e-03	8.08712800e-03	0.00000000e+00
1.72            	3.00944171e-01	4.03658814e-03	3.61631122e-03	8.00684503e-03	0.00000000e+00
1.725           	1.36036299e-01	4.02740191e-03	3.60701000e-03	7.54781344e-03	0.00000000e+00
1.73            	2.32347573e-01	4.01823146e-03	3.59786191e-03	7.59445093e-03	0.00000000e+00
1.735           	3.59337132e-01	4.00878386e-03	3.58877164e-03	8.15527378e-03	0.00000000e+00
1.74            	2.04739656e-01	3.99956663e-03	3.57975907e-03	8.05829971e-03	0.00000000e+00
1.745           	1.24761257e-01	3.99043821e-03	3.57072715e-03	7.04264862e-03	0.00000000e+00
1.75            	1.22047063e-01	3.98135246e-03	3.56169658e-03	7.80931384e-03	0.00000000e+00
1.755           	1.89023313e-01	3.97229338e-03	3.55267237e-03	7.62604293e-03	0.00000000e+00
1.76            	1.00868803e-01	3.96325531e-03	3.54365762e-03	7.63706425e-03	0.00000000e+00
1.765           	2.91927860e-01	3.95423663e-03	3.53465201e-03	7.47758294e-03	0.00000000e+00
1.77            	2.11338439e-01	3.94523585e-03	3.52565631e-03	7.91119737e-03	0.00000000e+00
1.775           	2.34027266e-01	3.93625324e-03	3.51667042e-03	8.27171785e-03	0.00000000e+00
1.78            	1.97952403e-01	3.92728757e-03	3.50769444e-03	8.61641822e-03	0.00000000e+00
1.785           	1.98367277e-01	3.91833956e-03	3.49872747e-03	7.96269840e-03	0.00000000e+00
1.79            	2.48883501e-01	3.90940820e-03	3.48976983e-03	7.84790814e-03	0.00000000e+00
1.795           	1.46018675e-01	3.90049318e-03	3.48082200e-03	7.87442285e-03	0.00000000e+00
1.8             	1.18172954e-01	3.89159456e-03	3.47188320e-03	7.45241399e-03	0.00000000e+00
1.805           	1.65008397e-01	3.88271142e-03	3.46298531e-03	8.11805080e-03	0.00000000e+00
1.81            	8.80361012e-02	3.87384475e-03	3.45407417e-03	7.28846853e-03	0.00000000e+00
1.815           	1.43655909e-01	3.86499301e-03	3.44516511e-03	8.21276165e-03	0.00000000e+00
1.82            	7.89519355e-02	3.85615621e-03	3.43626177e-03	7.58608887e-03	0.00000000e+00
1.825           	1.26811518e-01	3.84733428e-03	3.42736713e-03	8.10826278e-03	0.00000000e+00
1.83            	1.01644449e-01	3.83852691e-03	3.41848038e-03	7.34909927e-03	0.00000000e+00
1.835           	2.73782299e-01	3.82973381e-03	3.40960214e-03	7.11406624e-03	0.00000000e+00
1.84            	4.20015112e-01	3.82095454e-03	3.40073257e-03	6.98515127e-03	0.00000000e+00
1.845           	6.67960796e-02	3.81218880e-03	3.39189220e-03	6.86480800e-03	0.00000000e+00
1.85            	1.32435193e-01	3.80343655e-03	3.38304561e-03	6.50908372e-03	0.00000000e+00
1.855           	2.20698222e-01	3.79469824e-03	3.37420242e-03	6.60461483e-03	0.00000000e+00
1.86            	1.56768201e-01	3.78597232e-03	3.36536555e-03	6.25884038e-03	0.00000000e+00
1.865           	1.11641981e-01	3.77725947e-03	3.35653641e-03	5.98995486e-03	0.00000000e+00
1.87            	1.44933950e-01	3.76855920e-03	3.34772990e-03	6.63672919e-03	0.00000000e+00
1.875           	4.27502000e-01	3.75987094e-03	3.33892064e-03	5.54519544e-03	0.00000000e+00
1.88            	2.33196916e-01	3.75119531e-03	3.33011639e-03	5.64573866e-03	0.00000000e+00
1.885           	2.29165614e-01	3.74253141e-03	3.32132927e-03	5.87085145e-03	0.00000000e+00
1.89            	9.06593713e-02	3.73387914e-03	3.31254206e-03	5.55830995e-03	0.00000000e+00
1.895           	1.07332811e-01	3.72523799e-03	3.30376824e-03	6.22548933e-03	0.00000000e+00
1.9             	1.33441574e-01	3.71660844e-03	3.29499533e-03	5.38777250e-03	0.00000000e+00
1.905           	9.02887771e-02	3.70799008e-03	3.28623416e-03	6.48258234e-03	0.00000000e+00
1.91            	2.33636031e-01	3.69938275e-03	3.27747974e-03	5.61737304e-03	0.00000000e+00
1.915           	1.65590378e-01	3.69078437e-03	3.26844397e-03	5.36651835e-03	0.00000000e+00
1.92            	1.88731878e-01	3.68219518e-03	3.25960999e-03	5.14001718e-03	0.00000000e+00
1.925           	1.45605494e-01	3.67361406e-03	3.25084658e-03	5.79763960e-03	0.00000000e+00
1.93            	8.73040355e-02	3.66504609e-03	3.24211474e-03	4.93814234e-03	0.00000000e+00
1.935           	1.06598178e-01	3.65648742e-03	3.23339686e-03	5.46172308e-03	0.00000000e+00
1.94            	4.70154133e-01	3.64793824e-03	3.22468841e-03	5.10086531e-03	0.00000000e+00
1.945           	1.13552364e-01	3.63939592e-03	3.21598595e-03	4.44724942e-03	0.00000000e+00
1.95            	1.14941748e-01	3.63086820e-03	3.20729470e-03	4.73078390e-03	0.00000000e+00
1.955           	1.52395912e-01	3.62234855e-03	3.19860982e-03	4.72713744e-03	0.00000000e+00
1.96            	2.22968562e-01	3.61383762e-03	3.18993180e-03	3.96289934e-03	0.00000000e+00
1.965           	3.11434662e-01	3.60533590e-03	3.18126092e-03	3.63121621e-03	0.00000000e+00
1.97            	3.04156093e-01	3.59684291e-03	3.17259710e-03	4.35700332e-03	0.00000000e+00
1.975           	2.59887793e-01	3.58835698e-03	3.16393890e-03	4.45123031e-03	0.00000000e+00
1.98            	1.48548236e-01	3.57988276e-03	3.15529016e-03	4.29314866e-03	0.00000000e+00
1.985           	2.27369137e-01	3.57141467e-03	3.14664648e-03	4.31216794e-03	0.00000000e+00
1.99            	1.40099059e-01	3.56295758e-03	3.13801197e-03	4.09154824e-03	0.00000000e+00
1.995           	1.51275840e-01	3.55450503e-03	3.12938161e-03	4.70352731e-03	0.00000000e+00
2               	3.58778619e-01	3.54606538e-03	3.12076172e-03	3.54065206e-03	0.00000000e+00
2.005           	2.06664748e-01	3.53763235e-03	3.11214773e-03	4.30752323e-03	0.00000000e+00
2.01            	1.30399442e-01	3.52912335e-03	3.10353968e-03	3.98681879e-03	0.00000000e+00
2.015           	1.06131120e-01	3.52061640e-03	3.09493969e-03	3.84249413e-03	0.00000000e+00
2.02            	9.63765078e-02	3.51211587e-03	3.08634496e-03	3.59134435e-03	0.00000000e+00
2.025           	1.28680862e-01	3.50362486e-03	3.07775796e-03	3.49445510e-03	0.00000000e+00
2.03            	1.57675351e-01	3.49514397e-03	3.06917945e-03	4.13067503e-03	0.00000000e+00
2.035           	1.10704881e-01	3.48666889e-03	3.06060578e-03	3.51703728e-03	0.00000000e+00
2.04            	9.92967543e-02	3.47820259e-03	3.05203966e-03	3.86465788e-03	0.00000000e+00
2.045           	1.08588990e-01	3.46974638e-03	3.04348206e-03	3.67996799e-03	0.00000000e+00
2.05            	2.00839859e-01	3.46129706e-03	3.03493052e-03	3.49745697e-03	0.00000000e+00
2.055           	1.22528458e-01	3.45278646e-03	3.02638436e-03	3.83867485e-03	0.00000000e+00
2.06            	1.67390604e-01	3.44426751e-03	3.01784729e-03	3.85482102e-03	0.00000000e+00
2.065           	1.75382334e-01	3.43575629e-03	3.00931640e-03	3.57943368e-03	0.00000000e+00
2.07            	1.38413390e-01	3.42725331e-03	3.00079238e-03	3.25195269e-03	0.00000000e+00
2.075           	3.14852629e-01	3.41875833e-03	2.99222783e-03	3.86883797e-03	0.00000000e+00
2.08            	1.34314093e-01	3.41027171e-03	2.98365613e-03	3.73501619e-03	0.00000000e+00
2.085           	2.05497511e-01	3.40179141e-03	2.97509060e-03	3.04089012e-03	0.00000000e+00
2.09            	1.48335629e-01	3.39332192e-03	2.96653488e-03	3.65734451e-03	0.00000000e+00
2.095           	1.54540874e-01	3.38485985e-03	2.95798620e-03	3.59060064e-03	0.00000000e+00
2.1             	7.46611607e-02	3.37640554e-03	2.94944497e-03	3.29758023e-03	0.00000000e+00
2.105           	2.35784458e-01	3.36795708e-03	2.94090996e-03	3.38108773e-03	0.00000000e+00
2.11            	2.02786546e-01	3.35951931e-03	2.93238477e-03	3.17664517e-03	0.00000000e+00
2.115           	1.99915845e-01	3.35108831e-03	2.92386657e-03	3.47246628e-03	0.00000000e+00
2.12            	1.76160193e-01	3.34266467e-03	2.91531909e-03	2.81957429e-03	0.00000000e+00
2.125           	1.58266577e-01	3.33424855e-03	2.90675697e-03	3.41871522e-03	0.00000000e+00
2.13            	1.33001487e-01	3.32584004e-03	2.89820315e-03	3.27407281e-03	0.00000000e+00
2.135           	1.09906181e-01	3.31743772e-03	2.88965689e-03	3.34054311e-03	0.00000000e+00
2.14            	1.57739674e-01	3.30904459e-03	2.88112011e-03	2.96863501e-03	0.00000000e+00
2.145           	2.02401914e-01	3.30066812e-03	2.87259137e-03	3.27060731e-03	0.00000000e+00
2.15            	1.49767209e-01	3.29228225e-03	2.86407080e-03	2.64605116e-03	0.00000000e+00
2.155           	3.47648944e-01	3.28390804e-03	2.85555857e-03	2.95115426e-03	0.00000000e+00
2.16            	2.21357700e-01	3.27554082e-03	2.84705340e-03	2.65368629e-03	0.00000000e+00
2.165           	8.99674559e-02	3.26718377e-03	2.83855870e-03	3.01484454e-03	0.00000000e+00
2.17            	2.71693201e-01	3.25884327e-03	2.83007179e-03	2.91406860e-03	0.00000000e+00
2.175           	2.42328671e-01	3.25050194e-03	2.82159314e-03	2.91652773e-03	0.00000000e+00
2.18            	1.60812092e-01	3.24216494e-03	2.81312282e-03	2.79717341e-03	0.00000000e+00
2.185           	1.73325109e-01	3.23383624e-03	2.80466090e-03	2.91834920e-03	0.00000000e+00
2.19            	8.71354258e-02	3.22551214e-03	2.79620742e-03	3.19097832e-03	0.00000000e+00
2.195           	1.33978491e-01	3.21719426e-03	2.78776240e-03	3.33379091e-03	0.00000000e+00
2.2             	1.25038002e-01	3.20888290e-03	2.77932586e-03	2.96986098e-03	0.00000000e+00
2.205           	2.57242953e-01	3.20057817e-03	2.77089784e-03	2.74069027e-03	0.00000000e+00
2.21            	1.05977075e-01	3.19198036e-03	2.76247832e-03	2.54047233e-03	0.00000000e+00
2.215           	3.25015813e-01	3.18388713e-03	2.75406734e-03	2.41718708e-03	0.00000000e+00
2.22            	1.20633720e-01	3.17567200e-03	2.74566372e-03	2.34568806e-03	0.00000000e+00
2.225           	1.72536886e-01	3.16741366e-03	2.73727068e-03	2.35459939e-03	0.00000000e+00
2.23            	2.42551720e-01	3.15885979e-03	2.72888571e-03	2.48569077e-03	0.00000000e+00
2.235           	1.04638861e-01	3.15079825e-03	2.72050799e-03	2.56043322e-03	0.00000000e+00
2.24            	9.99035727e-02	3.14259671e-03	2.71214083e-03	2.50542480e-03	0.00000000e+00
2.245           	4.42408044e-02	3.13436441e-03	2.70378181e-03	2.36085540e-03	0.00000000e+00
2.25            	5.48641869e-01	3.12612587e-03	2.69543130e-03	2.21436965e-03	0.00000000e+00
2.255           	6.26897936e-02	3.11789099e-03	2.68708944e-03	2.42818345e-03	0.00000000e+00
2.26            	1.65014666e-01	3.10965991e-03	2.67875630e-03	2.37255603e-03	0.00000000e+00
2.265           	1.32379735e-01	3.10143554e-03	2.67043191e-03	2.65928911e-03	0.00000000e+00
2.27            	3.44537521e-01	3.09321779e-03	2.66211631e-03	2.73362039e-03	0.00000000e+00
2.275           	1.45910273e-01	3.08500775e-03	2.65380951e-03	2.23195620e-03	0.00000000e+00
2.28            	1.95204122e-01	3.07683246e-03	2.64551092e-03	2.11960358e-03	0.00000000e+00
2.285           	1.09706284e-01	3.06861378e-03	2.63722227e-03	2.22623023e-03	0.00000000e+00
2.29            	1.06282166e-01	3.06044833e-03	2.62894159e-03	2.24450306e-03	0.00000000e+00
2.295           	2.79161641e-01	3.05223848e-03	2.62067083e-03	2.48515889e-03	0.00000000e+00
2.3             	2.24196927e-01	3.04407857e-03	2.61240863e-03	2.38574452e-03	0.00000000e+00
2.305           	1.57369215e-01	3.03588474e-03	2.60415531e-03	2.20666313e-03	0.00000000e+00
2.31            	1.02498841e-01	3.02771097e-03	2.59591098e-03	2.29438325e-03	0.00000000e+00
2.315           	7.79575391e-02	3.01958030e-03	2.58767505e-03	1.80392905e-03	0.00000000e+00
2.32            	1.33127313e-01	3.01140497e-03	2.57944918e-03	2.04476886e-03	0.00000000e+00
2.325           	2.04711985e-01	3.00325151e-03	2.57123211e-03	1.92512258e-03	0.00000000e+00
2.33            	1.01527243e-01	2.99511079e-03	2.56302405e-03	2.10501256e-03	0.00000000e+00
2.335           	3.47158290e-01	2.98697896e-03	2.55482508e-03	1.96757372e-03	0.00000000e+00
2.34            	1.91251379e-01	2.97885284e-03	2.54663531e-03	2.16785354e-03	0.00000000e+00
2.345           	4.04019889e-01	2.97073314e-03	2.53845470e-03	1.70037900e-03	0.00000000e+00
2.35            	9.09737991e-02	2.96261976e-03	2.53028333e-03	1.69539361e-03	0.00000000e+00
2.355           	6.06303962e-02	2.95456745e-03	2.52212059e-03	1.60509138e-03	0.00000000e+00
2.36            	1.35345100e-01	2.94645631e-03	2.51396755e-03	1.56889736e-03	0.00000000e+00
2.365           	1.02943993e-01	2.93834966e-03	2.50582401e-03	1.86350554e-03	0.00000000e+00
2.37            	1.99649115e-01	2.93024032e-03	2.49769037e-03	1.58888092e-03	0.00000000e+00
2.375           	2.77417162e-01	2.92215226e-03	2.48956574e-03	1.89059785e-03	0.00000000e+00
2.38            	2.22158774e-01	2.91409416e-03	2.48144976e-03	1.76610423e-03	0.00000000e+00
2.385           	1.08824517e-01	2.90601259e-03	2.47334418e-03	1.57285467e-03	0.00000000e+00
2.39            	1.18519515e-01	2.89794689e-03	2.46524773e-03	1.57608296e-03	0.00000000e+00
2.395           	2.52242083e-01	2.88989100e-03	2.45716074e-03	1.91473424e-03	0.00000000e+00
2.4             	1.57538230e-01	2.88184273e-03	2.44908317e-03	1.99680046e-03	0.00000000e+00
2.405           	1.95075192e-01	2.87380494e-03	2.44101519e-03	1.93328719e-03	0.00000000e+00
2.41            	2.90150858e-01	2.86576788e-03	2.43295672e-03	1.88299411e-03	0.00000000e+00
2.415           	1.89257925e-01	2.85773935e-03	2.42490798e-03	1.61511148e-03	0.00000000e+00
2.42            	2.70524299e-01	2.84974106e-03	2.41686878e-03	1.94675262e-03	0.00000000e+00
2.425           	1.41144972e-01	2.84171379e-03	2.40883918e-03	2.24600563e-03	0.00000000e+00
2.43            	8.19831631e-02	2.83369794e-03	2.40081932e-03	2.02763370e-03	0.00000000e+00
2.435           	1.92999276e-01	2.82569820e-03	2.39280924e-03	2.04491928e-03	0.00000000e+00
2.44            	2.07711218e-01	2.81770436e-03	2.38480891e-03	1.63175951e-03	0.00000000e+00
2.445           	1.09022615e-01	2.80973828e-03	2.37681834e-03	1.81883959e-03	0.00000000e+00
