X,Y,Z,p,U_0,U_1,U_2
0.254317,0.267099,0.00479556,0.0,0.4,0.0,0.0
0.253195,0.26474,0.00600979,0.0,0.4,0.0,0.0
0.258206,0.265214,0.0038815,0.0,0.4,0.0,0.0
0.259007,0.264725,0.00435416,0.0,0.4,0.0,0.0
0.260444,0.258301,0.00954189,0.0,0.4,0.0,0.0
0.259296,0.258474,0.00945983,0.0,0.4,0.0,0.0
0.253667,0.264689,0.00667148,0.0,0.4,0.0,0.0
0.253757,0.268427,0.00826892,0.0,0.4,0.0,0.0
0.253753,0.268541,0.00899689,0.0,0.4,0.0,0.0
0.265167,0.264671,0.00754207,0.0,0.4,0.0,0.0
0.267502,0.266618,0.00864902,0.0,0.4,0.0,0.0
0.264069,0.264707,0.00759993,0.0,0.4,0.0,0.0
0.267208,0.268488,0.00865464,0.0,0.4,0.0,0.0
0.26776,0.274411,0.00907282,0.0,0.4,0.0,0.0
0.266976,0.274409,0.00852442,0.0,0.4,0.0,0.0
0.267923,0.264172,0.00927952,0.0,0.4,0.0,0.0
0.267874,0.262642,0.00954853,0.0,0.4,0.0,0.0
0.268558,0.266702,0.00876447,0.0,0.4,0.0,0.0
