X,Y,Z,U_x,U_y,U_z,U_mag,p
0.299994,0.239506,0.0570371,0.0,0.0,0.0,0.09342735647701908,0.0
0.311902,0.24799,0.0539914,0.0,0.0,0.0,0.09342735647701908,0.0
0.312721,0.239327,0.0570928,0.0,0.0,0.0,0.09342735647701908,0.0
0.287444,0.255108,0.056904,0.0,0.0,0.0,0.09342735647701908,0.0
0.306302,0.254974,0.0539225,0.0,0.0,0.0,0.09342735647701908,0.0
0.300018,0.255055,0.0571877,0.0,0.0,0.0,0.09342735647701908,0.0
0.312528,0.262462,0.0539197,0.0,0.0,0.0,0.09342735647701908,0.0
0.312513,0.255065,0.0569331,0.0,0.0,0.0,0.09342735647701908,0.0
0.306286,0.270503,0.0540346,0.0,0.0,0.0,0.09342735647701908,0.0
0.299996,0.278262,0.0540164,0.0,0.0,0.0,0.09342735647701908,0.0
0.318465,0.270149,0.0540365,0.0,0.0,0.0,0.09342735647701908,0.0
0.3125,0.278683,0.0544155,0.0,0.0,0.0,0.09342735647701908,0.0
0.294094,0.286696,0.054479,0.0,0.0,0.0,0.09342735647701908,0.0
0.306277,0.285995,0.0539181,0.0,0.0,0.0,0.09342735647701908,0.0
0.250075,0.216392,0.0599677,0.0,0.0,0.0,0.09342735647701908,0.0
0.275061,0.216398,0.0599673,0.0,0.0,0.0,0.09342735647701908,0.0
0.281199,0.223897,0.0599353,0.0,0.0,0.0,0.09342735647701908,0.0
0.293749,0.239497,0.0599636,0.0,0.0,0.0,0.09342735647701908,0.0
0.287502,0.24724,0.059967,0.0,0.0,0.0,0.09342735647701908,0.0
0.305741,0.239513,0.0600249,0.0,0.0,0.0,0.09342735647701908,0.0
0.299927,0.247113,0.0599746,0.0,0.0,0.0,0.09342735647701908,0.0
0.25615,0.26279,0.00587291,0.0,0.0,0.0,0.09342735647701908,0.0
0.262546,0.262683,0.00907013,0.0,0.0,0.0,0.09342735647701908,0.0
0.256124,0.270586,0.00885295,0.0,0.0,0.0,0.09342735647701908,0.0
0.268396,0.269771,0.00861647,0.0,0.0,0.0,0.09342735647701908,0.0
0.2625,0.278392,0.00868343,0.0,0.0,0.0,0.09342735647701908,0.0
0.255789,0.278607,0.0119245,0.0,0.0,0.0,0.09342735647701908,0.0
0.26883,0.278288,0.0117777,0.0,0.0,0.0,0.09342735647701908,0.0
0.255506,0.269957,0.0155781,0.0,0.0,0.0,0.09342735647701908,0.0
0.26909,0.270062,0.0152077,0.0,0.0,0.0,0.09342735647701908,0.0
0.262266,0.278466,0.0150724,0.0,0.0,0.0,0.09342735647701908,0.0
0.27568,0.278173,0.0148151,0.0,0.0,0.0,0.09342735647701908,0.0
0.26859,0.286511,0.0147847,0.0,0.0,0.0,0.09342735647701908,0.0
0.26875,0.278222,0.0181607,0.0,0.0,0.0,0.09342735647701908,0.0
0.268794,0.27112,0.0210664,0.0,0.0,0.0,0.09342735647701908,0.0
0.275121,0.278122,0.0209802,0.0,0.0,0.0,0.09342735647701908,0.0
0.268931,0.285771,0.020881,0.0,0.0,0.0,0.09342735647701908,0.0
0.2814,0.285928,0.0208007,0.0,0.0,0.0,0.09342735647701908,0.0
0.287463,0.293498,0.0206878,0.0,0.0,0.0,0.09342735647701908,0.0
0.28118,0.29381,0.0239854,0.0,0.0,0.0,0.09342735647701908,0.0
0.29345,0.293728,0.0238422,0.0,0.0,0.0,0.09342735647701908,0.0
0.2876,0.293678,0.0266893,0.0,0.0,0.0,0.09342735647701908,0.0
0.299684,0.294564,0.0269167,0.0,0.0,0.0,0.09342735647701908,0.0
0.29368,0.30151,0.0271317,0.0,0.0,0.0,0.09342735647701908,0.0
0.300126,0.309269,0.026765,0.0,0.0,0.0,0.09342735647701908,0.0
0.306258,0.32478,0.0298389,0.0,0.0,0.0,0.09342735647701908,0.0
0.306286,0.316949,0.0329065,0.0,0.0,0.0,0.09342735647701908,0.0
0.306116,0.309009,0.0358952,0.0,0.0,0.0,0.09342735647701908,0.0
0.312638,0.324747,0.0328833,0.0,0.0,0.0,0.09342735647701908,0.0
0.306162,0.332947,0.032785,0.0,0.0,0.0,0.09342735647701908,0.0
0.306089,0.324841,0.0360579,0.0,0.0,0.0,0.09342735647701908,0.0
0.231236,0.185852,0.0418128,0.0,0.0,0.0,0.09342735647701908,0.0
0.24374,0.192983,0.0388079,0.0,0.0,0.0,0.09342735647701908,0.0
0.243756,0.18565,0.0417554,0.0,0.0,0.0,0.09342735647701908,0.0
0.262439,0.185851,0.0389644,0.0,0.0,0.0,0.09342735647701908,0.0
0.256251,0.192938,0.0390638,0.0,0.0,0.0,0.09342735647701908,0.0
0.268613,0.193735,0.0392533,0.0,0.0,0.0,0.09342735647701908,0.0
0.21862,0.200746,0.0418088,0.0,0.0,0.0,0.09342735647701908,0.0
0.237473,0.200778,0.0387938,0.0,0.0,0.0,0.09342735647701908,0.0
0.231248,0.208496,0.0388,0.0,0.0,0.0,0.09342735647701908,0.0
0.23123,0.200755,0.0419043,0.0,0.0,0.0,0.09342735647701908,0.0
0.249998,0.200737,0.0391584,0.0,0.0,0.0,0.09342735647701908,0.0
0.243739,0.208487,0.039127,0.0,0.0,0.0,0.09342735647701908,0.0
0.243742,0.200707,0.041945,0.0,0.0,0.0,0.09342735647701908,0.0
0.262475,0.200726,0.0390982,0.0,0.0,0.0,0.09342735647701908,0.0
0.256243,0.208492,0.0391783,0.0,0.0,0.0,0.09342735647701908,0.0
0.256327,0.200705,0.0421905,0.0,0.0,0.0,0.09342735647701908,0.0
0.268646,0.20847,0.0388576,0.0,0.0,0.0,0.09342735647701908,0.0
0.268768,0.200734,0.0421471,0.0,0.0,0.0,0.09342735647701908,0.0
0.218742,0.216276,0.0420085,0.0,0.0,0.0,0.09342735647701908,0.0
0.23744,0.216216,0.0389282,0.0,0.0,0.0,0.09342735647701908,0.0
0.231116,0.224002,0.038792,0.0,0.0,0.0,0.09342735647701908,0.0
0.231237,0.216259,0.0418199,0.0,0.0,0.0,0.09342735647701908,0.0
0.250025,0.216268,0.0391746,0.0,0.0,0.0,0.09342735647701908,0.0
0.243754,0.224044,0.0390079,0.0,0.0,0.0,0.09342735647701908,0.0
0.243776,0.216274,0.0420725,0.0,0.0,0.0,0.09342735647701908,0.0
0.262493,0.216326,0.039133,0.0,0.0,0.0,0.09342735647701908,0.0
0.256258,0.224015,0.0390236,0.0,0.0,0.0,0.09342735647701908,0.0
0.25628,0.216263,0.0421599,0.0,0.0,0.0,0.09342735647701908,0.0
0.26894,0.224123,0.0387536,0.0,0.0,0.0,0.09342735647701908,0.0
0.268783,0.216272,0.0421461,0.0,0.0,0.0,0.09342735647701908,0.0
0.236862,0.232513,0.0384498,0.0,0.0,0.0,0.09342735647701908,0.0
0.23114,0.231898,0.0417463,0.0,0.0,0.0,0.09342735647701908,0.0
0.249995,0.231793,0.0390187,0.0,0.0,0.0,0.09342735647701908,0.0
0.243729,0.238931,0.0390548,0.0,0.0,0.0,0.09342735647701908,0.0
0.2438,0.23197,0.0422332,0.0,0.0,0.0,0.09342735647701908,0.0
0.262548,0.231782,0.0389233,0.0,0.0,0.0,0.09342735647701908,0.0
0.256244,0.239677,0.0388721,0.0,0.0,0.0,0.09342735647701908,0.0
0.256242,0.231698,0.0417834,0.0,0.0,0.0,0.09342735647701908,0.0
0.268633,0.231581,0.0421962,0.0,0.0,0.0,0.09342735647701908,0.0
0.312703,0.309248,0.0390532,0.0,0.0,0.0,0.09342735647701908,0.0
0.306175,0.317014,0.0389492,0.0,0.0,0.0,0.09342735647701908,0.0
0.306283,0.309218,0.0419776,0.0,0.0,0.0,0.09342735647701908,0.0
0.311818,0.324728,0.0390424,0.0,0.0,0.0,0.09342735647701908,0.0
0.306208,0.32487,0.0422608,0.0,0.0,0.0,0.09342735647701908,0.0
0.212494,0.185812,0.044972,0.0,0.0,0.0,0.09342735647701908,0.0
0.206273,0.19307,0.0448381,0.0,0.0,0.0,0.09342735647701908,0.0
0.224931,0.185073,0.0447688,0.0,0.0,0.0,0.09342735647701908,0.0
0.218706,0.192942,0.0448449,0.0,0.0,0.0,0.09342735647701908,0.0
0.218708,0.185152,0.0480894,0.0,0.0,0.0,0.09342735647701908,0.0
0.237584,0.184995,0.0449667,0.0,0.0,0.0,0.09342735647701908,0.0
0.231249,0.192942,0.0449223,0.0,0.0,0.0,0.09342735647701908,0.0
0.231272,0.185072,0.0481819,0.0,0.0,0.0,0.09342735647701908,0.0
0.249365,0.186156,0.0447344,0.0,0.0,0.0,0.09342735647701908,0.0
0.243844,0.192856,0.0450394,0.0,0.0,0.0,0.09342735647701908,0.0
0.212462,0.200725,0.0449112,0.0,0.0,0.0,0.09342735647701908,0.0
0.206144,0.208509,0.0447608,0.0,0.0,0.0,0.09342735647701908,0.0
0.206079,0.200689,0.0480885,0.0,0.0,0.0,0.09342735647701908,0.0
0.224971,0.200726,0.0449225,0.0,0.0,0.0,0.09342735647701908,0.0
0.218715,0.208493,0.0448981,0.0,0.0,0.0,0.09342735647701908,0.0
0.218711,0.200716,0.0480279,0.0,0.0,0.0,0.09342735647701908,0.0
0.237512,0.200702,0.0449639,0.0,0.0,0.0,0.09342735647701908,0.0
0.231237,0.208492,0.0449325,0.0,0.0,0.0,0.09342735647701908,0.0
0.231238,0.200694,0.0480651,0.0,0.0,0.0,0.09342735647701908,0.0
0.250135,0.200682,0.0451312,0.0,0.0,0.0,0.09342735647701908,0.0
0.243806,0.208489,0.0450212,0.0,0.0,0.0,0.09342735647701908,0.0
0.243834,0.200664,0.0480482,0.0,0.0,0.0,0.09342735647701908,0.0
0.256748,0.208488,0.0453459,0.0,0.0,0.0,0.09342735647701908,0.0
0.212443,0.216294,0.0448362,0.0,0.0,0.0,0.09342735647701908,0.0
0.20612,0.216295,0.0479805,0.0,0.0,0.0,0.09342735647701908,0.0
0.224976,0.216281,0.0449175,0.0,0.0,0.0,0.09342735647701908,0.0
0.218647,0.224137,0.0447355,0.0,0.0,0.0,0.09342735647701908,0.0
0.218697,0.216279,0.0479927,0.0,0.0,0.0,0.09342735647701908,0.0
0.237516,0.216286,0.0449652,0.0,0.0,0.0,0.09342735647701908,0.0
0.231232,0.224081,0.0448993,0.0,0.0,0.0,0.09342735647701908,0.0
0.231239,0.216275,0.0480228,0.0,0.0,0.0,0.09342735647701908,0.0
0.250172,0.216329,0.0451379,0.0,0.0,0.0,0.09342735647701908,0.0
0.243889,0.224154,0.045101,0.0,0.0,0.0,0.09342735647701908,0.0
0.243856,0.216316,0.0479776,0.0,0.0,0.0,0.09342735647701908,0.0
0.206579,0.231162,0.0480443,0.0,0.0,0.0,0.09342735647701908,0.0
0.224865,0.231979,0.0447181,0.0,0.0,0.0,0.09342735647701908,0.0
0.218671,0.231852,0.0478434,0.0,0.0,0.0,0.09342735647701908,0.0
0.2376,0.231993,0.0450322,0.0,0.0,0.0,0.09342735647701908,0.0
0.23126,0.231759,0.0479559,0.0,0.0,0.0,0.09342735647701908,0.0
0.24393,0.231495,0.0478081,0.0,0.0,0.0,0.09342735647701908,0.0
0.300009,0.293418,0.0448346,0.0,0.0,0.0,0.09342735647701908,0.0
0.293641,0.301499,0.0447517,0.0,0.0,0.0,0.09342735647701908,0.0
0.293634,0.293691,0.0477532,0.0,0.0,0.0,0.09342735647701908,0.0
0.306872,0.301393,0.045253,0.0,0.0,0.0,0.09342735647701908,0.0
0.306341,0.29379,0.0479522,0.0,0.0,0.0,0.09342735647701908,0.0
0.29985,0.309327,0.0449577,0.0,0.0,0.0,0.09342735647701908,0.0
0.293521,0.309597,0.0479405,0.0,0.0,0.0,0.09342735647701908,0.0
0.306439,0.317108,0.0451517,0.0,0.0,0.0,0.09342735647701908,0.0
0.306471,0.309309,0.0480631,0.0,0.0,0.0,0.09342735647701908,0.0
0.218721,0.192969,0.0511445,0.0,0.0,0.0,0.09342735647701908,0.0
0.231225,0.192882,0.0512481,0.0,0.0,0.0,0.09342735647701908,0.0
0.243794,0.192801,0.0510571,0.0,0.0,0.0,0.09342735647701908,0.0
0.21247,0.200727,0.0511452,0.0,0.0,0.0,0.09342735647701908,0.0
0.205768,0.208504,0.0515138,0.0,0.0,0.0,0.09342735647701908,0.0
0.224964,0.20072,0.0511273,0.0,0.0,0.0,0.09342735647701908,0.0
0.218708,0.20849,0.0510819,0.0,0.0,0.0,0.09342735647701908,0.0
0.23749,0.200697,0.0511229,0.0,0.0,0.0,0.09342735647701908,0.0
0.231227,0.208487,0.0511328,0.0,0.0,0.0,0.09342735647701908,0.0
0.231192,0.200708,0.0543305,0.0,0.0,0.0,0.09342735647701908,0.0
0.250106,0.200653,0.0508908,0.0,0.0,0.0,0.09342735647701908,0.0
0.243774,0.208478,0.0510326,0.0,0.0,0.0,0.09342735647701908,0.0
0.243708,0.200681,0.0541702,0.0,0.0,0.0,0.09342735647701908,0.0
0.262474,0.200843,0.0508628,0.0,0.0,0.0,0.09342735647701908,0.0
0.256299,0.208488,0.0508122,0.0,0.0,0.0,0.09342735647701908,0.0
0.256296,0.200656,0.0540631,0.0,0.0,0.0,0.09342735647701908,0.0
0.268809,0.200652,0.0539185,0.0,0.0,0.0,0.09342735647701908,0.0
0.212438,0.216272,0.0511506,0.0,0.0,0.0,0.09342735647701908,0.0
0.206265,0.22397,0.0508838,0.0,0.0,0.0,0.09342735647701908,0.0
0.224977,0.216262,0.0510751,0.0,0.0,0.0,0.09342735647701908,0.0
0.218693,0.224021,0.0510354,0.0,0.0,0.0,0.09342735647701908,0.0
0.218754,0.216229,0.0539179,0.0,0.0,0.0,0.09342735647701908,0.0
0.237498,0.21627,0.0510584,0.0,0.0,0.0,0.09342735647701908,0.0
0.23123,0.224046,0.0511147,0.0,0.0,0.0,0.09342735647701908,0.0
0.231246,0.216242,0.0541766,0.0,0.0,0.0,0.09342735647701908,0.0
0.250083,0.216284,0.0508624,0.0,0.0,0.0,0.09342735647701908,0.0
0.24382,0.224094,0.0508933,0.0,0.0,0.0,0.09342735647701908,0.0
0.243731,0.216286,0.054009,0.0,0.0,0.0,0.09342735647701908,0.0
0.262433,0.216211,0.0509373,0.0,0.0,0.0,0.09342735647701908,0.0
0.256299,0.224036,0.0507598,0.0,0.0,0.0,0.09342735647701908,0.0
0.256269,0.216255,0.0539301,0.0,0.0,0.0,0.09342735647701908,0.0
0.268756,0.21624,0.0539911,0.0,0.0,0.0,0.09342735647701908,0.0
0.281277,0.216212,0.0535862,0.0,0.0,0.0,0.09342735647701908,0.0
0.212538,0.231574,0.0509729,0.0,0.0,0.0,0.09342735647701908,0.0
0.224946,0.231787,0.0512035,0.0,0.0,0.0,0.09342735647701908,0.0
0.237542,0.231883,0.0509503,0.0,0.0,0.0,0.09342735647701908,0.0
0.231279,0.239825,0.0510482,0.0,0.0,0.0,0.09342735647701908,0.0
0.231208,0.231721,0.0539382,0.0,0.0,0.0,0.09342735647701908,0.0
0.250357,0.232164,0.0508701,0.0,0.0,0.0,0.09342735647701908,0.0
0.243751,0.231772,0.054026,0.0,0.0,0.0,0.09342735647701908,0.0
0.256256,0.231795,0.0539375,0.0,0.0,0.0,0.09342735647701908,0.0
0.26876,0.231751,0.0538029,0.0,0.0,0.0,0.09342735647701908,0.0
0.281282,0.231742,0.0536753,0.0,0.0,0.0,0.09342735647701908,0.0
0.29373,0.231748,0.0539118,0.0,0.0,0.0,0.09342735647701908,0.0
0.306266,0.247421,0.0539238,0.0,0.0,0.0,0.09342735647701908,0.0
0.306241,0.262702,0.0539004,0.0,0.0,0.0,0.09342735647701908,0.0
0.318545,0.262527,0.0539181,0.0,0.0,0.0,0.09342735647701908,0.0
0.300062,0.278381,0.0508641,0.0,0.0,0.0,0.09342735647701908,0.0
0.293576,0.285869,0.0507767,0.0,0.0,0.0,0.09342735647701908,0.0
0.29358,0.278145,0.0538166,0.0,0.0,0.0,0.09342735647701908,0.0
0.312351,0.278298,0.0509144,0.0,0.0,0.0,0.09342735647701908,0.0
0.306324,0.285993,0.0509127,0.0,0.0,0.0,0.09342735647701908,0.0
0.306299,0.278303,0.0543108,0.0,0.0,0.0,0.09342735647701908,0.0
0.287757,0.293763,0.0510157,0.0,0.0,0.0,0.09342735647701908,0.0
0.300029,0.293791,0.0510865,0.0,0.0,0.0,0.09342735647701908,0.0
0.293684,0.301542,0.0511358,0.0,0.0,0.0,0.09342735647701908,0.0
0.312717,0.293787,0.051009,0.0,0.0,0.0,0.09342735647701908,0.0
0.306301,0.3015,0.0511959,0.0,0.0,0.0,0.09342735647701908,0.0
0.300004,0.309368,0.0508941,0.0,0.0,0.0,0.09342735647701908,0.0
0.250039,0.200606,0.057371,0.0,0.0,0.0,0.09342735647701908,0.0
0.243681,0.208449,0.0570173,0.0,0.0,0.0,0.09342735647701908,0.0
0.256391,0.208466,0.0572566,0.0,0.0,0.0,0.09342735647701908,0.0
0.268771,0.208402,0.0570314,0.0,0.0,0.0,0.09342735647701908,0.0
0.281336,0.207896,0.0575497,0.0,0.0,0.0,0.09342735647701908,0.0
0.250044,0.216318,0.0571076,0.0,0.0,0.0,0.09342735647701908,0.0
0.243668,0.216212,0.0600111,0.0,0.0,0.0,0.09342735647701908,0.0
0.262476,0.216222,0.0571828,0.0,0.0,0.0,0.09342735647701908,0.0
0.256259,0.224003,0.056938,0.0,0.0,0.0,0.09342735647701908,0.0
0.274993,0.216201,0.057145,0.0,0.0,0.0,0.09342735647701908,0.0
0.268686,0.224014,0.057129,0.0,0.0,0.0,0.09342735647701908,0.0
0.287589,0.216193,0.0572558,0.0,0.0,0.0,0.09342735647701908,0.0
0.281259,0.224015,0.0569505,0.0,0.0,0.0,0.09342735647701908,0.0
0.281237,0.216281,0.0599625,0.0,0.0,0.0,0.09342735647701908,0.0
0.293774,0.223962,0.0571329,0.0,0.0,0.0,0.09342735647701908,0.0
0.261938,0.232315,0.0575785,0.0,0.0,0.0,0.09342735647701908,0.0
0.274994,0.231761,0.0568982,0.0,0.0,0.0,0.09342735647701908,0.0
0.268732,0.239531,0.0571597,0.0,0.0,0.0,0.09342735647701908,0.0
0.287497,0.231724,0.0568881,0.0,0.0,0.0,0.09342735647701908,0.0
0.281233,0.239423,0.0569737,0.0,0.0,0.0,0.09342735647701908,0.0
0.299995,0.231734,0.0571692,0.0,0.0,0.0,0.09342735647701908,0.0
0.293746,0.239473,0.0570079,0.0,0.0,0.0,0.09342735647701908,0.0
0.306273,0.239496,0.0570505,0.0,0.0,0.0,0.09342735647701908,0.0
0.274764,0.247492,0.0568944,0.0,0.0,0.0,0.09342735647701908,0.0
0.287487,0.24726,0.056995,0.0,0.0,0.0,0.09342735647701908,0.0
0.281525,0.25448,0.0568442,0.0,0.0,0.0,0.09342735647701908,0.0
0.30001,0.247286,0.0571168,0.0,0.0,0.0,0.09342735647701908,0.0
0.29376,0.255114,0.0572274,0.0,0.0,0.0,0.09342735647701908,0.0
0.293751,0.247241,0.059967,0.0,0.0,0.0,0.09342735647701908,0.0
0.312538,0.247287,0.0572166,0.0,0.0,0.0,0.09342735647701908,0.0
0.306219,0.255035,0.056889,0.0,0.0,0.0,0.09342735647701908,0.0
0.287041,0.263141,0.0569434,0.0,0.0,0.0,0.09342735647701908,0.0
0.299994,0.262757,0.0569632,0.0,0.0,0.0,0.09342735647701908,0.0
0.293816,0.270361,0.0569678,0.0,0.0,0.0,0.09342735647701908,0.0
0.265172,0.259086,0.0075849,0.0,0.0,0.0,0.09342735647701908,0.0
0.265556,0.274315,0.0198004,0.0,0.0,0.0,0.09342735647701908,0.0
0.278151,0.29007,0.0193625,0.0,0.0,0.0,0.09342735647701908,0.0
0.290791,0.289672,0.025388,0.0,0.0,0.0,0.09342735647701908,0.0
0.290153,0.305847,0.0254064,0.0,0.0,0.0,0.09342735647701908,0.0
0.303562,0.305962,0.0317008,0.0,0.0,0.0,0.09342735647701908,0.0
0.302964,0.320962,0.0314312,0.0,0.0,0.0,0.09342735647701908,0.0
0.253124,0.196872,0.0377917,0.0,0.0,0.0,0.09342735647701908,0.0
0.240639,0.212372,0.0377877,0.0,0.0,0.0,0.09342735647701908,0.0
0.253133,0.212353,0.0377937,0.0,0.0,0.0,0.09342735647701908,0.0
0.265576,0.213119,0.0378416,0.0,0.0,0.0,0.09342735647701908,0.0
0.240581,0.22792,0.0378415,0.0,0.0,0.0,0.09342735647701908,0.0
0.253125,0.227874,0.0374435,0.0,0.0,0.0,0.09342735647701908,0.0
0.2655,0.227708,0.0377815,0.0,0.0,0.0,0.09342735647701908,0.0
0.302755,0.320942,0.0373445,0.0,0.0,0.0,0.09342735647701908,0.0
0.239929,0.182154,0.0437434,0.0,0.0,0.0,0.09342735647701908,0.0
0.215624,0.196856,0.043489,0.0,0.0,0.0,0.09342735647701908,0.0
0.228104,0.196868,0.0434083,0.0,0.0,0.0,0.09342735647701908,0.0
0.243809,0.200683,0.0450211,0.0,0.0,0.0,0.09342735647701908,0.0
0.215613,0.212388,0.0433609,0.0,0.0,0.0,0.09342735647701908,0.0
0.231237,0.216277,0.0449183,0.0,0.0,0.0,0.09342735647701908,0.0
0.265214,0.212374,0.0438238,0.0,0.0,0.0,0.09342735647701908,0.0
0.215165,0.228336,0.0430406,0.0,0.0,0.0,0.09342735647701908,0.0
0.22806,0.227978,0.0433212,0.0,0.0,0.0,0.09342735647701908,0.0
0.25321,0.227919,0.0438824,0.0,0.0,0.0,0.09342735647701908,0.0
0.303027,0.321054,0.043736,0.0,0.0,0.0,0.09342735647701908,0.0
0.202989,0.196904,0.0497397,0.0,0.0,0.0,0.09342735647701908,0.0
0.215593,0.196842,0.0495882,0.0,0.0,0.0,0.09342735647701908,0.0
0.25322,0.196837,0.0493216,0.0,0.0,0.0,0.09342735647701908,0.0
0.203011,0.212386,0.0496616,0.0,0.0,0.0,0.09342735647701908,0.0
0.243791,0.216288,0.0509739,0.0,0.0,0.0,0.09342735647701908,0.0
0.253242,0.212375,0.0493738,0.0,0.0,0.0,0.09342735647701908,0.0
0.240754,0.228053,0.0493332,0.0,0.0,0.0,0.09342735647701908,0.0
0.290444,0.289809,0.0493902,0.0,0.0,0.0,0.09342735647701908,0.0
0.303159,0.305362,0.0496295,0.0,0.0,0.0,0.09342735647701908,0.0
0.253614,0.196274,0.0559417,0.0,0.0,0.0,0.09342735647701908,0.0
0.265621,0.212377,0.0555072,0.0,0.0,0.0,0.09342735647701908,0.0
0.278164,0.212302,0.0554102,0.0,0.0,0.0,0.09342735647701908,0.0
0.290843,0.212312,0.0553844,0.0,0.0,0.0,0.09342735647701908,0.0
0.240187,0.228345,0.0558636,0.0,0.0,0.0,0.09342735647701908,0.0
0.253074,0.227921,0.0557327,0.0,0.0,0.0,0.09342735647701908,0.0
0.265608,0.227886,0.0555855,0.0,0.0,0.0,0.09342735647701908,0.0
0.278134,0.227877,0.0552574,0.0,0.0,0.0,0.09342735647701908,0.0
0.290636,0.227863,0.0553641,0.0,0.0,0.0,0.09342735647701908,0.0
0.303483,0.227521,0.0551993,0.0,0.0,0.0,0.09342735647701908,0.0
0.278104,0.243308,0.0555283,0.0,0.0,0.0,0.09342735647701908,0.0
0.290613,0.243008,0.0556161,0.0,0.0,0.0,0.09342735647701908,0.0
0.303119,0.243406,0.0554841,0.0,0.0,0.0,0.09342735647701908,0.0
0.316015,0.24286,0.055067,0.0,0.0,0.0,0.09342735647701908,0.0
0.303183,0.2589,0.0557119,0.0,0.0,0.0,0.09342735647701908,0.0
0.315677,0.259277,0.0559109,0.0,0.0,0.0,0.09342735647701908,0.0
0.291018,0.273715,0.0555611,0.0,0.0,0.0,0.09342735647701908,0.0
0.303094,0.273806,0.0555419,0.0,0.0,0.0,0.09342735647701908,0.0
0.25965,0.243873,0.00456955,0.0,0.0,0.0,0.09342735647701908,0.0
0.252691,0.25109,0.00442917,0.0,0.0,0.0,0.09342735647701908,0.0
0.259399,0.251119,0.00426203,0.0,0.0,0.0,0.09342735647701908,0.0
0.253293,0.258917,0.00446687,0.0,0.0,0.0,0.09342735647701908,0.0
0.259512,0.258921,0.00416193,0.0,0.0,0.0,0.09342735647701908,0.0
0.259293,0.258783,0.00773379,0.0,0.0,0.0,0.09342735647701908,0.0
0.253737,0.266592,0.0074833,0.0,0.0,0.0,0.09342735647701908,0.0
0.259382,0.266643,0.00738399,0.0,0.0,0.0,0.09342735647701908,0.0
0.253698,0.267244,0.0105493,0.0,0.0,0.0,0.09342735647701908,0.0
0.25931,0.266512,0.0106503,0.0,0.0,0.0,0.09342735647701908,0.0
0.265132,0.266507,0.00755109,0.0,0.0,0.0,0.09342735647701908,0.0
0.265565,0.259452,0.0106279,0.0,0.0,0.0,0.09342735647701908,0.0
0.265776,0.266562,0.0104302,0.0,0.0,0.0,0.09342735647701908,0.0
0.258864,0.275026,0.00687974,0.0,0.0,0.0,0.09342735647701908,0.0
0.253647,0.273684,0.0104758,0.0,0.0,0.0,0.09342735647701908,0.0
0.259244,0.274511,0.0102822,0.0,0.0,0.0,0.09342735647701908,0.0
0.265752,0.274414,0.0101793,0.0,0.0,0.0,0.09342735647701908,0.0
0.271288,0.274278,0.0106265,0.0,0.0,0.0,0.09342735647701908,0.0
0.265612,0.282533,0.00989348,0.0,0.0,0.0,0.09342735647701908,0.0
0.259276,0.266372,0.0137586,0.0,0.0,0.0,0.09342735647701908,0.0
0.259456,0.267108,0.0164998,0.0,0.0,0.0,0.09342735647701908,0.0
0.265716,0.266491,0.0136241,0.0,0.0,0.0,0.09342735647701908,0.0
0.265511,0.266973,0.016507,0.0,0.0,0.0,0.09342735647701908,0.0
0.259087,0.274471,0.0136059,0.0,0.0,0.0,0.09342735647701908,0.0
0.258708,0.282877,0.0133608,0.0,0.0,0.0,0.09342735647701908,0.0
0.259118,0.274411,0.0168216,0.0,0.0,0.0,0.09342735647701908,0.0
0.259368,0.282444,0.0165699,0.0,0.0,0.0,0.09342735647701908,0.0
0.27206,0.274296,0.0134083,0.0,0.0,0.0,0.09342735647701908,0.0
0.265525,0.282434,0.0132508,0.0,0.0,0.0,0.09342735647701908,0.0
0.27195,0.282156,0.0133003,0.0,0.0,0.0,0.09342735647701908,0.0
0.265618,0.274277,0.0166788,0.0,0.0,0.0,0.09342735647701908,0.0
0.272186,0.274092,0.0165083,0.0,0.0,0.0,0.09342735647701908,0.0
0.265424,0.282424,0.0166577,0.0,0.0,0.0,0.09342735647701908,0.0
0.272002,0.282199,0.0163776,0.0,0.0,0.0,0.09342735647701908,0.0
0.278037,0.282189,0.0164174,0.0,0.0,0.0,0.09342735647701908,0.0
0.271842,0.289708,0.016431,0.0,0.0,0.0,0.09342735647701908,0.0
0.27192,0.274245,0.0195108,0.0,0.0,0.0,0.09342735647701908,0.0
0.265079,0.282715,0.0200304,0.0,0.0,0.0,0.09342735647701908,0.0
0.271821,0.282212,0.0196462,0.0,0.0,0.0,0.09342735647701908,0.0
0.272026,0.274571,0.0226653,0.0,0.0,0.0,0.09342735647701908,0.0
0.271704,0.282128,0.0225918,0.0,0.0,0.0,0.09342735647701908,0.0
0.278262,0.282029,0.0194175,0.0,0.0,0.0,0.09342735647701908,0.0
0.278249,0.282007,0.022508,0.0,0.0,0.0,0.09342735647701908,0.0
0.271943,0.289706,0.0195596,0.0,0.0,0.0,0.09342735647701908,0.0
0.284735,0.289786,0.0187358,0.0,0.0,0.0,0.09342735647701908,0.0
0.277846,0.290144,0.0227219,0.0,0.0,0.0,0.09342735647701908,0.0
0.28447,0.2898,0.0223327,0.0,0.0,0.0,0.09342735647701908,0.0
0.284395,0.297889,0.0223297,0.0,0.0,0.0,0.09342735647701908,0.0
0.290656,0.29754,0.0223738,0.0,0.0,0.0,0.09342735647701908,0.0
0.284122,0.289908,0.0256799,0.0,0.0,0.0,0.09342735647701908,0.0
0.284312,0.297494,0.0256723,0.0,0.0,0.0,0.09342735647701908,0.0
